,OverallRating,pros
15964,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
15965,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
15966,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
15967,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
15968,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
15969,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
15970,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
15971,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
15972,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
15973,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
15974,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
15975,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
15976,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
15977,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
15978,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
15979,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
15980,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
15981,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
15982,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
15983,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
15984,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
15985,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
15986,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
15987,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
15988,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
15989,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
15990,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
15991,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
15992,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
15993,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
15994,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
15995,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
15996,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
15997,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
15998,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
15999,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16000,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16001,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16002,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16003,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16004,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16005,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16006,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16007,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16008,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16009,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16010,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16011,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16012,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16013,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16014,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16015,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16016,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16017,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16018,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16019,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16020,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16021,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16022,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16023,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16024,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16025,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16026,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16027,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16028,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16029,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16030,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16031,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16032,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16033,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16034,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16035,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16036,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16037,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16038,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16039,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16040,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16041,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16042,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16043,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16044,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16045,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16046,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16047,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16048,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16049,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16050,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16051,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16052,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16053,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16054,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16055,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16056,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16057,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16058,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16059,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16060,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16061,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16062,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16063,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16064,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16065,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16066,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16067,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16068,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16069,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16070,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16071,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16072,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16073,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16074,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16075,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16076,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16077,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16078,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16079,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16080,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16081,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16082,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16083,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16084,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16085,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16086,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16087,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16088,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16089,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16090,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16091,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16092,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
16093,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
16094,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
16095,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
16096,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
16097,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
16098,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
16099,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
16100,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
16101,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
16102,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
